depth_m;temp_C;DO_mgL
15.153;8.459;1.4715
15.162;8.4519;1.4476
15.162;8.4496;1.4319
15.1709;8.4478;1.4593
15.1709;8.4448;1.4895
15.1709;8.4401;1.469
15.1889;8.4354;1.4412
15.1709;8.4348;1.4237
15.1799;8.4384;1.4215
15.1979;8.439;1.4288
15.1709;8.4472;1.4226
15.162;8.4431;1.4097
15.153;8.4484;1.4288
15.153;8.4584;1.4043
15.1889;8.4596;1.3983
15.1889;8.4502;1.4081
15.1799;8.4507;1.4336
15.1799;8.456;1.4597
15.1889;8.4566;1.4303
15.1979;8.4596;1.4137
15.1709;8.4649;1.4429
15.1709;8.4661;1.4614
15.162;8.4614;1.4396
15.162;8.4602;1.4046
15.1799;8.4555;1.3908
15.1709;8.4519;1.4143
15.1889;8.4496;1.441
15.1979;8.4496;1.4288
15.1979;8.4555;1.4009
15.1889;8.4625;1.3965
15.1979;8.4637;1.4381
15.2068;8.4608;1.4697
15.1889;8.4625;1.45
15.2068;8.4543;1.409
15.1889;8.4466;1.4061
15.1889;8.4431;1.4276
15.1889;8.4378;1.4603
15.2068;8.4331;1.4409
15.2068;8.426;1.4212
15.2158;8.4254;1.4012
15.2068;8.4236;1.4069
15.1889;8.4225;1.4203
15.1889;8.4213;1.4385
15.1979;8.4225;1.4283
15.1979;8.4242;1.4114
15.2158;8.4266;1.4005
15.2158;8.426;1.3946
15.2068;8.4289;1.4032
15.2158;8.4354;1.4033
15.2068;8.449;1.3997
15.1979;8.456;1.3963
15.1979;8.456;1.4072
15.1889;8.4549;1.4002
15.1889;8.4502;1.4074
15.1979;8.4484;1.4141
15.1979;8.4484;1.4148
15.2158;8.4496;1.3868
15.2248;8.4496;1.3784
15.2158;8.4472;1.4324
15.1889;8.4472;1.4803
15.1709;8.4466;1.4502
15.1799;8.4472;1.3697
15.1979;8.4519;1.3233
15.1979;8.4513;1.3499
15.1889;8.4549;1.3971
15.2068;8.456;1.3904
15.2068;8.4578;1.3627
15.1979;8.4555;1.3722
15.2068;8.4572;1.411
15.1979;8.4584;1.4264
15.2068;8.4572;1.3554
15.2068;8.4572;1.3151
15.2158;8.4555;1.3215
15.2248;8.456;1.3879
15.1979;8.4537;1.4311
15.2068;8.4531;1.3779
15.2338;8.4513;1.3443
15.2338;8.4519;1.3912
15.2158;8.4519;1.4136
15.2068;8.4525;1.3755
15.2158;8.4513;1.3419
15.2158;8.4513;1.3573
15.2248;8.4519;1.3905
15.2248;8.4502;1.3955
15.2517;8.4513;1.3773
15.2248;8.4472;1.3704
15.2338;8.4466;1.3729
15.2068;8.446;1.3715
15.2068;8.4466;1.376
15.1979;8.4443;1.3715
15.1979;8.4437;1.3744
15.1889;8.4454;1.3908
15.2068;8.446;1.3991
15.1889;8.446;1.3914
15.2068;8.4431;1.3432
15.2338;8.4413;1.2767
15.2338;8.4443;1.2805
15.2068;8.4425;1.3506
15.1799;8.4419;1.4416
15.1799;8.4437;1.4542
15.1799;8.4437;1.3796
15.1979;8.4431;1.3261
15.2068;8.4425;1.3418
15.1889;8.4425;1.4108
15.1799;8.4425;1.4479
15.1799;8.4431;1.4101
15.1799;8.439;1.3479
15.2068;8.4354;1.3232
15.2068;8.4342;1.3414
15.2068;8.4342;1.3698
15.1709;8.4337;1.3603
15.1709;8.4295;1.3128
15.1979;8.4236;1.2703
15.1979;8.4248;1.3053
15.1889;8.4248;1.3624
15.1889;8.4248;1.3669
15.1979;8.4272;1.3395
15.1889;8.4278;1.3241
15.1709;8.4283;1.3402
15.1799;8.4301;1.3478
15.1889;8.4283;1.3542
15.2068;8.4295;1.33
15.2158;8.4319;1.3159
15.2158;8.4301;1.3125
15.2158;8.4319;1.3457
15.2158;8.4313;1.3688
15.2248;8.4325;1.326
15.2338;8.4337;1.2892
15.2338;8.4337;1.2819
15.2068;8.4354;1.3074
15.2158;8.436;1.3378
15.1979;8.4407;1.3587
15.2158;8.4437;1.366
15.2248;8.4448;1.3295
15.2158;8.4466;1.2927
15.2068;8.446;1.2997
15.2248;8.4466;1.3315
15.2338;8.4448;1.3236
15.2158;8.4448;1.3092
15.2068;8.4454;1.3036
15.2158;8.4437;1.2973
15.2158;8.4454;1.2759
15.2248;8.4448;1.2745
15.2248;8.4443;1.2535
15.2338;8.4419;1.2417
15.2158;8.439;1.2586
15.2158;8.4395;1.3132
15.2068;8.4413;1.3895
15.2068;8.4443;1.416
15.2158;8.4443;1.3299
15.2248;8.4443;1.2588
15.2338;8.4425;1.2595
15.2338;8.4431;1.3478
15.2068;8.4496;1.4375
15.2158;8.4484;1.4008
15.2068;8.4519;1.3058
15.2338;8.4502;1.2415
15.2338;8.4507;1.2779
15.2158;8.4519;1.441
15.1979;8.459;1.5055
15.1979;8.4584;1.3795
15.2248;8.4584;1.2433
15.2248;8.459;1.2181
15.2068;8.459;1.2779
15.2068;8.4608;1.3405
15.2158;8.459;1.3228
15.2158;8.4602;1.2615
15.2068;8.459;1.2583
15.1979;8.4596;1.2916
15.1889;8.4602;1.3518
15.1889;8.4596;1.3455
15.1889;8.4596;1.3035
15.1979;8.4619;1.2604
15.2158;8.4637;1.2533
15.2158;8.4643;1.2585
15.2248;8.4661;1.2613
15.2338;8.4655;1.2501
15.2427;8.4631;1.2316
15.2517;8.4637;1.2757
15.2517;8.4625;1.296
15.2068;8.4631;1.3216
15.2068;8.4667;1.3669
15.1979;8.4655;1.3565
15.1799;8.4672;1.3456
15.1799;8.4708;1.4246
15.153;8.4743;1.4675
15.153;8.4767;1.3698
15.162;8.4779;1.2473
15.1709;8.479;1.2053
15.1709;8.4767;1.2571
15.1709;8.4767;1.3344
15.1889;8.4808;1.3018
15.1979;8.4802;1.2136
15.1889;8.479;1.193
15.1889;8.4796;1.2514
15.1799;8.4802;1.3403
15.162;8.4838;1.3702
15.1709;8.4832;1.3118
15.153;8.4832;1.2384
15.162;8.4826;1.2206
15.162;8.4826;1.266
15.162;8.4849;1.303
15.162;8.4843;1.2908
15.1799;8.4843;1.2537
15.162;8.4843;1.2324
15.162;8.4849;1.2474
15.1709;8.4843;1.2758
15.162;8.4849;1.2803
15.153;8.4843;1.2635
15.153;8.4855;1.2631
15.153;8.482;1.2646
15.1709;8.4849;1.2684
15.1889;8.4861;1.2936
15.153;8.4855;1.3453
15.144;8.4873;1.3379
15.1351;8.4855;1.2988
15.144;8.4855;1.288
15.144;8.4873;1.283
15.1351;8.4867;1.2712
15.1351;8.4885;1.2613
15.1261;8.4873;1.2452
15.1171;8.4861;1.2211
15.1351;8.4867;1.1984
15.1261;8.4891;1.206
15.144;8.4873;1.2127
15.144;8.4861;1.2016
15.144;8.4879;1.2193
15.144;8.4855;1.2621
15.1171;8.4843;1.2782
15.1351;8.4861;1.2631
15.144;8.4843;1.2408
15.144;8.4849;1.2331
15.1799;8.4843;1.246
15.153;8.4849;1.2747
15.144;8.4849;1.2544
15.1351;8.4873;1.2068
15.162;8.4861;1.21
15.144;8.4855;1.2498
15.144;8.4873;1.2624
15.153;8.4879;1.2505
15.162;8.4843;1.2125
15.1709;8.4832;1.1604
15.153;8.4838;1.203
15.162;8.4832;1.2485
15.1709;8.482;1.2283
15.1709;8.4802;1.2112
15.1709;8.4808;1.2035
15.1979;8.4773;1.1437
15.1979;8.4737;1.1473
15.1979;8.4743;1.2365
15.1889;8.4767;1.3005
15.1799;8.4749;1.2992
15.1979;8.4743;1.2537
15.1979;8.4731;1.2219
15.1889;8.472;1.2254
15.1889;8.469;1.2266
15.2248;8.472;1.1659
15.2068;8.4672;1.1528
15.1979;8.4637;1.2201
15.1889;8.4608;1.2873
15.1889;8.4637;1.2964
15.1889;8.4655;1.3061
15.1889;8.4684;1.3281
15.1799;8.4737;1.3324
15.1799;8.4755;1.2701
15.2068;8.4737;1.1578
15.2248;8.4702;1.1327
15.2068;8.4684;1.2357
15.2158;8.4737;1.3447
15.2248;8.4743;1.2943
15.2068;8.4737;1.1981
15.2427;8.4696;1.1775
15.2338;8.4649;1.1997
15.2248;8.4643;1.2386
15.2068;8.4661;1.3085
15.1979;8.4696;1.3504
15.1979;8.4726;1.2929
15.2158;8.4726;1.1684
15.2338;8.4661;1.1059
15.2427;8.4584;1.1229
15.2158;8.4614;1.3521
15.2068;8.4655;1.4517
15.2068;8.4661;1.2627
15.2338;8.4596;1.1313
15.2248;8.4602;1.174
15.2068;8.4649;1.3667
15.1889;8.469;1.4533
15.1889;8.4696;1.2986
15.2248;8.4702;1.1411
15.2338;8.4684;1.1258
15.2248;8.469;1.2224
15.2068;8.4708;1.2699
15.2158;8.4714;1.2041
15.2248;8.472;1.1358
15.2427;8.4684;1.1356
15.2338;8.4696;1.1852
15.2068;8.4714;1.258
15.1979;8.4708;1.2552
15.2158;8.472;1.1824
15.2068;8.472;1.133
15.2068;8.4684;1.1069
15.2248;8.4678;1.1349
15.2248;8.4643;1.1763
15.2427;8.4655;1.1535
15.2427;8.4631;1.1312
15.2786;8.4619;1.1253
15.2517;8.4584;1.1474
15.2517;8.4584;1.2087
15.2338;8.4584;1.2164
15.2248;8.459;1.1838
15.2427;8.4596;1.146
15.2427;8.4578;1.1352
15.2517;8.4602;1.1806
15.2338;8.4614;1.2317
15.2517;8.4619;1.2208
15.2517;8.4643;1.1668
15.2517;8.4631;1.1242
15.2338;8.4637;1.1336
15.2338;8.4649;1.1749
15.2248;8.4637;1.1959
15.2427;8.4655;1.178
15.2338;8.4661;1.1437
15.2338;8.4655;1.1423
15.2338;8.4655;1.1693
15.2338;8.4696;1.194
15.2338;8.4696;1.1912
15.2338;8.472;1.1453
15.2248;8.4672;1.1213
15.2248;8.4661;1.1234
15.2427;8.4643;1.1284
15.2427;8.4643;1.1486
15.2338;8.4655;1.1854
15.2158;8.4684;1.2728
15.2158;8.4726;1.28
15.2248;8.4702;1.1656
15.2338;8.4678;1.0943
15.2158;8.469;1.1016
15.2248;8.4643;1.0871
15.2427;8.4608;1.0941
15.2158;8.4643;1.2421
15.2068;8.4714;1.3066
15.2248;8.469;1.2136
15.2338;8.4684;1.116
15.2248;8.4649;1.0639
15.2248;8.4614;1.1036
15.2158;8.4637;1.1921
15.2158;8.469;1.2213
15.2068;8.4684;1.1699
15.2248;8.4661;1.108
15.2068;8.4619;1.1029
15.1979;8.4643;1.1619
15.1979;8.4672;1.2
15.1799;8.4684;1.1989
15.1889;8.4678;1.1384
15.2158;8.4625;1.07
15.2248;8.4566;1.0729
15.2338;8.459;1.1302
15.2248;8.4602;1.1502
15.2158;8.459;1.1299
15.2158;8.4555;1.1191
15.1979;8.4566;1.1356
15.1799;8.4602;1.1981
15.162;8.4684;1.2749
15.162;8.4761;1.3107
15.1351;8.4796;1.2654
15.144;8.4796;1.172
15.162;8.4802;1.1482
15.1709;8.482;1.0768
15.1799;8.4826;1.153
15.153;8.4879;1.2522
15.1171;8.4896;1.2256
15.153;8.4885;1.1144
15.162;8.4849;1.0561
15.153;8.482;1.0729
15.153;8.4826;1.1377
15.153;8.4838;1.1708
15.144;8.4814;1.1429
15.153;8.479;1.0979
15.1709;8.4767;1.0857
15.162;8.4767;1.1102
15.153;8.4784;1.1402
15.153;8.4808;1.1531
15.1799;8.482;1.1482
15.1709;8.4826;1.0939
15.162;8.482;1.102
15.162;8.4826;1.1356
15.162;8.4849;1.1568
15.153;8.4843;1.1453
15.153;8.4843;1.1033
15.1351;8.4843;1.069
15.153;8.482;1.0667
15.162;8.482;1.1104
15.144;8.482;1.1639
15.1171;8.4849;1.167
15.1261;8.482;1.1167
15.144;8.482;1.1013
15.144;8.482;1.1209
15.144;8.4814;1.1443
15.153;8.4814;1.145
15.144;8.4814;1.131
15.144;8.4808;1.1136
15.1709;8.4802;1.0926
15.162;8.4808;1.0754
15.1889;8.4802;1.0744
15.1799;8.4784;1.1087
15.1799;8.4802;1.1584
15.153;8.4826;1.1586
15.153;8.4832;1.1173
15.1709;8.4849;1.0991
15.1709;8.4849;1.0834
15.1709;8.4838;1.0918
15.162;8.4849;1.1502
15.153;8.4873;1.2001
15.144;8.4885;1.1291
15.162;8.4849;1.0522
15.162;8.4843;1.0739
15.153;8.4873;1.1662
15.144;8.4885;1.1763
15.144;8.4879;1.1277
15.162;8.4867;1.0683
15.1709;8.4867;1.0984
15.1709;8.4873;1.1603
15.1709;8.4879;1.1802
15.1709;8.4902;1.1455
15.153;8.4885;1.1095
15.144;8.4879;1.1085
15.1261;8.4885;1.1291
15.1171;8.4896;1.1224
15.1171;8.4879;1.1057
15.144;8.4896;1.106
15.1351;8.4902;1.1189
15.1261;8.4896;1.1375
15.1081;8.4926;1.1545
15.1081;8.492;1.1475
15.1171;8.492;1.1077
15.1171;8.4914;1.079
15.1351;8.492;1.0856
15.1171;8.4926;1.0888
15.1081;8.4926;1.0835
15.1081;8.4938;1.1317
15.1261;8.4926;1.08
15.1351;8.4944;1.0436
15.1351;8.4926;1.0601
15.1351;8.4932;1.0842
15.1081;8.4932;1.1465
15.1171;8.4938;1.1363
15.0992;8.4944;1.0744
15.1351;8.4932;1.0254
15.153;8.4926;1.0604
15.144;8.4949;1.1202
15.1351;8.4949;1.1366
15.1351;8.4932;1.0989
15.144;8.4932;1.058
15.144;8.492;1.0608
15.1261;8.4926;1.0919
15.1261;8.4938;1.1129
15.1171;8.4932;1.1199
15.1261;8.4926;1.0755
15.1351;8.4914;1.0437
15.1261;8.492;1.0542
15.162;8.4914;1.0007
15.153;8.4896;1.0416
15.1171;8.492;1.114
15.1261;8.4902;1.0259
15.153;8.4855;0.9952
15.1351;8.4867;1.0588
15.153;8.4873;1.1354
15.1171;8.4896;1.1507
15.144;8.4885;1.1085
15.1261;8.4891;1.0637
15.144;8.4873;1.0403
15.153;8.4879;1.0151
15.1709;8.4879;0.978
15.1799;8.4861;0.9938
15.162;8.4838;0.975
15.1979;8.472;0.9262
15.2068;8.4549;0.9252
15.2158;8.4549;0.9515
15.2158;8.4502;0.9712
15.1979;8.4496;1.0594
15.1799;8.4696;1.292
15.1979;8.4743;1.2547
15.2248;8.4584;0.9983
15.2517;8.439;0.9196
15.2338;8.4484;1.1414
15.1799;8.469;1.3392
15.1889;8.4714;1.2181
15.2158;8.4596;1.0242
15.2338;8.4466;0.9601
15.2068;8.4448;1.0592
15.1799;8.4507;1.1921
15.1889;8.4519;1.1143
15.2068;8.4443;1.0186
15.2158;8.4443;1.0568
15.2068;8.446;1.0998
15.2248;8.4448;1.069
15.2517;8.4437;1.0456
15.2427;8.4437;1.0848
15.2338;8.4484;1.1652
15.2248;8.4549;1.1601
15.2338;8.4531;1.0912
15.2427;8.4531;1.045
15.2427;8.4525;1.0653
15.2338;8.4531;1.095
15.2338;8.4531;1.0765
15.2338;8.4513;1.0587
15.2338;8.4525;1.114
15.2338;8.4519;1.0895
15.2427;8.4531;1.0065
15.2607;8.4531;0.9603
15.2696;8.449;0.9915
15.2517;8.4484;1.0864
15.2338;8.4513;1.1473
15.2248;8.4513;1.1084
15.2427;8.4513;1.0429
15.2517;8.4531;1.039
15.2248;8.4549;1.0659
15.2068;8.4572;1.11
15.2068;8.459;1.203
15.2068;8.4584;1.1779
15.2158;8.4584;1.0683
15.2248;8.4578;1.0193
15.2158;8.4578;1.0319
15.2248;8.4578;1.0316
15.2248;8.4584;1.0309
15.2427;8.4572;1.0242
15.2248;8.4572;1.033
15.2338;8.459;1.0585
15.2158;8.4596;1.0819
15.2068;8.459;1.0634
15.2158;8.459;1.0364
15.2248;8.4578;1.0221
15.2248;8.459;1.0203
15.2338;8.4578;1.0428
15.2068;8.459;1.0571
15.2068;8.459;1.0417
15.2248;8.4584;1.0267
15.2427;8.4578;1.0298
15.2338;8.4578;1.0337
15.2338;8.4578;1.0407
15.2427;8.4584;1.0589
15.2248;8.4566;1.075
15.2158;8.4566;1.0932
15.2158;8.456;1.0659
15.2427;8.4572;1.0235
15.2338;8.4555;1.0099
15.2427;8.456;1.0008
15.2517;8.4543;0.9963
15.2517;8.4549;1.005
15.2517;8.4555;1.0561
15.2517;8.4543;1.1132
15.2338;8.4525;1.0737
15.2427;8.4519;1.0013
15.2517;8.4525;1.0279
15.2427;8.4549;1.0814
15.2427;8.4578;1.1159
15.2158;8.4555;1.103
15.2158;8.4543;1.0401
15.2338;8.4519;0.9866
15.2338;8.4513;1.0174
15.2068;8.4507;1.058
15.2248;8.4519;1.0464
15.2338;8.4507;0.9943
15.2338;8.4507;0.9936
15.2338;8.4513;1.0531
15.2068;8.4513;1.0723
15.2158;8.4519;1.0118
15.2248;8.4507;0.9701
15.2427;8.4525;1.0275
15.2068;8.456;1.1069
15.2068;8.4578;1.0816
15.2068;8.4566;1.0137
15.2068;8.4531;1.0082
15.2158;8.449;1.0244
15.2068;8.4484;1.0392
15.2068;8.4454;1.0571
15.2158;8.446;1.0329
15.2068;8.4431;0.9952
15.1979;8.4431;0.984
15.2248;8.4425;1.0197
15.2068;8.4425;1.0404
15.2338;8.4407;1.04
15.2248;8.4425;1.0109
15.2248;8.4431;1.006
15.2338;8.4443;1.0183
15.2427;8.4443;1.0137
15.2248;8.4448;1.0273
15.2158;8.4472;1.0273
15.2338;8.4448;1.0245
15.2248;8.446;1.0119
15.2338;8.4443;1.0116
15.2248;8.4448;1.0123
15.2248;8.4443;1.0168
15.2248;8.4454;1.0084
15.2338;8.4454;0.9958
15.2427;8.4454;1.0004
15.2427;8.446;1.0088
15.2338;8.4466;1.0143
15.2427;8.4448;1.0161
15.2427;8.4437;1.0158
15.2158;8.4378;1.0086
15.2248;8.4313;1.0056
15.2248;8.4295;1.0144
15.2158;8.4301;1.0151
15.2068;8.4301;1.0239
15.2248;8.4337;1.0161
15.2427;8.4331;0.9747
15.2248;8.4413;0.9626
15.2338;8.4478;0.9842
15.2158;8.4519;1.0111
15.2248;8.4549;0.9938
15.2248;8.4625;0.9562
15.2158;8.4737;0.9591
15.2248;8.4731;0.9937
15.2248;8.4696;0.9809
15.2607;8.469;0.947
15.2517;8.4519;0.9687
15.2607;8.4454;0.9997
15.2607;8.4466;1.0164
15.2517;8.4566;1.0046
15.2607;8.459;0.9521
15.2607;8.4502;0.9502
15.2607;8.4443;1.0207
15.2248;8.4431;1.0757
15.2248;8.4443;1.0365
15.2338;8.446;0.9755
15.2517;8.4448;0.9524
15.2517;8.4437;1.02
15.2427;8.4472;1.0833
15.2248;8.4478;1.0497
15.2158;8.4454;0.9867
15.2338;8.4513;0.9901
15.2338;8.449;1.0584
15.2248;8.4513;1.059
15.2068;8.449;0.9737
15.2338;8.4484;0.9285
15.2427;8.4484;0.9663
15.2158;8.4502;1.0213
15.1979;8.4496;1.0234
15.2248;8.4502;1.0006
15.2427;8.4496;0.9744
15.2517;8.4507;0.9516
15.2427;8.4502;0.9358
15.2338;8.4513;0.946
15.2427;8.4519;0.9729
15.2338;8.4507;0.9761
15.2427;8.4496;0.9453
15.2517;8.4466;0.9422
15.2607;8.4419;0.9668
15.2517;8.439;1.0005
15.2427;8.4395;1.0117
15.2517;8.4395;1.0376
15.2248;8.4437;1.0743
15.2068;8.4443;1.069
15.2068;8.4419;1.011
15.2427;8.4407;0.963
15.2248;8.4401;0.9532
15.2158;8.4437;1.0067
15.2068;8.4448;1.028
15.2158;8.4443;0.9654
15.2068;8.446;0.9594
15.1889;8.446;1.0067
15.1979;8.4484;1.0553
15.1979;8.4478;1.0189
15.2158;8.4472;0.9492
15.2338;8.4484;0.9432
15.2248;8.4484;0.9691
15.2248;8.449;0.9943
15.2158;8.4484;0.9926
15.2158;8.4496;0.9737
15.2338;8.4484;0.959
15.2068;8.449;0.9709
15.2068;8.449;0.9915
15.1979;8.4525;0.9904
15.2158;8.4525;0.9774
15.2248;8.4531;0.9624
15.2248;8.4531;0.9676
15.2158;8.4513;0.9736
15.2427;8.4502;0.9817
15.2338;8.446;0.9814
15.2248;8.4437;0.9766
15.2427;8.4443;0.9769
15.2517;8.4437;0.9717
15.2696;8.4437;0.9738
15.2427;8.4419;0.971
15.2517;8.4419;0.9759
15.2517;8.4431;0.978
15.2517;8.4425;0.9728
15.2517;8.4443;0.9636
15.2427;8.4425;0.9619
15.2427;8.446;0.9723
15.2427;8.4443;0.9773
15.2427;8.4431;0.9742
15.2427;8.4378;0.9666
15.2338;8.4354;0.9586
15.2338;8.4325;0.9593
15.2338;8.4325;0.9657
15.2248;8.4337;0.9677
15.2338;8.4313;0.9671
15.2158;8.4325;0.9716
15.2427;8.4319;0.9741
15.2338;8.4307;0.9688
15.2248;8.4301;0.9643
15.2248;8.4289;0.9657
15.2338;8.4295;0.9727
15.2427;8.4289;0.9741
15.2607;8.4283;0.9707
15.2696;8.4278;0.9644
15.2427;8.4266;0.9626
15.2338;8.426;0.9676
15.2338;8.4289;0.978
15.2248;8.4278;0.97
15.2338;8.4278;0.9426
15.2427;8.4283;0.9559
15.2338;8.4301;1.0056
15.2338;8.4295;1.0028
15.2338;8.4301;0.9755
15.2427;8.4331;0.9628
15.2338;8.4331;0.966
15.2248;8.436;0.9645
15.2248;8.4384;0.9627
15.1979;8.4407;0.9571
15.2068;8.4419;0.943
15.2068;8.4407;0.9473
15.2158;8.4425;0.9423
15.2068;8.4425;0.9273
15.1889;8.4443;1.0004
15.1799;8.4443;1.0228
15.1799;8.4437;0.9325
15.2068;8.4372;0.865
15.2248;8.4337;0.8756
15.2248;8.4319;0.9499
15.2248;8.4354;1.0101
15.2248;8.436;1.0037
15.2158;8.4378;0.9774
15.2158;8.4395;0.9693
15.2248;8.4407;0.9683
15.2338;8.4437;0.9675
15.2248;8.4448;0.9577
15.2248;8.4466;0.959
15.2158;8.4496;0.9726
15.2158;8.4496;0.9562
15.2248;8.4531;0.9368
15.2338;8.4513;0.9064
15.2248;8.4496;0.8984
15.2338;8.4502;0.9477
15.2338;8.449;0.9499
15.2338;8.4496;0.9264
15.2068;8.4478;0.9121
15.2248;8.4478;0.9247
15.2248;8.4466;0.9489
15.2158;8.4484;0.988
15.2068;8.4513;1.0128
15.2068;8.4555;0.9739
15.2068;8.456;0.9248
15.2248;8.4543;0.9074
15.2338;8.4519;0.9123
15.2517;8.4519;0.9218
15.2338;8.449;0.9439
15.2158;8.4466;0.952
15.2338;8.4419;0.9283
15.2158;8.4401;0.9168
15.2068;8.4354;0.919
15.2248;8.439;0.9326
15.2068;8.4425;0.9507
15.2158;8.4484;0.966
15.2158;8.4484;0.9338
15.2158;8.4443;0.8782
15.2427;8.4401;0.8716
15.2338;8.436;0.9102
15.1979;8.4366;0.9579
15.2068;8.4354;0.9638
15.2158;8.4342;0.9414
15.2248;8.4331;0.9096
15.2338;8.4325;0.9051
15.2158;8.4319;0.9345
15.2427;8.4325;0.952
15.2338;8.4331;0.9446
15.2517;8.4354;0.9299
15.2338;8.4337;0.9201
15.2427;8.4342;0.9274
15.2517;8.4342;0.9544
15.2338;8.4337;0.9488
15.2427;8.4348;0.9302
15.2338;8.4372;0.9232
15.2338;8.4372;0.9452
15.2427;8.4366;0.9312
15.2338;8.4354;0.9004
15.2427;8.436;0.8882
15.2427;8.436;0.9113
15.2338;8.4372;0.9379
15.2338;8.4372;0.9407
15.2427;8.4372;0.9176
15.2427;8.4372;0.9001
15.2696;8.436;0.9064
15.2517;8.4366;0.9281
15.2517;8.4384;0.9322
15.2517;8.4372;0.9183
15.2517;8.4384;0.9053
15.2607;8.4372;0.9085
15.2607;8.4366;0.9214
15.2427;8.4372;0.9554
15.2338;8.4384;0.9606
15.2338;8.4366;0.9473
15.2338;8.4372;0.9295
15.2248;8.436;0.9088
15.2338;8.4372;0.948
15.2068;8.4366;0.967
15.2158;8.436;0.9358
15.2158;8.4348;0.9208
15.2338;8.436;0.9123
15.2338;8.4342;0.8483
15.2427;8.4301;0.8316
15.2158;8.4278;0.936
15.2068;8.4354;1.029
15.2068;8.4354;0.9834
15.2248;8.4378;0.8864
15.2338;8.4342;0.8416
15.2338;8.4295;0.8662
15.2338;8.4325;0.9257
15.2248;8.4337;0.9646
15.2338;8.4331;0.9499
15.2248;8.4295;0.8894
15.2338;8.4289;0.855
15.2248;8.4301;0.8999
15.2158;8.4337;0.9523
15.2248;8.4384;0.9477
15.2248;8.4419;0.9157
15.2427;8.4437;0.8835
15.2338;8.446;0.8897
15.2248;8.4448;0.9125
15.2068;8.4466;0.9167
15.1979;8.4478;0.9194
15.2248;8.4502;0.9103
15.2427;8.4496;0.8805
15.2427;8.4472;0.8806
15.2248;8.4513;0.9025
15.2068;8.4525;0.9484
15.1979;8.4525;0.9676
15.2158;8.4525;0.9155
15.2338;8.4519;0.857
15.2427;8.4502;0.8662
15.2517;8.4519;0.9162
15.2248;8.4472;0.9327
15.2338;8.446;0.91
15.2517;8.4448;0.8747
15.2607;8.4431;0.8677
15.2696;8.4407;0.8874
15.2696;8.4413;0.9126
15.2696;8.4413;0.9161
15.2696;8.4407;0.8881
15.2517;8.4407;0.8737
15.2517;8.4372;0.8696
15.2427;8.4372;0.8952
15.2248;8.4354;0.919
15.2068;8.4348;0.9078
15.2338;8.4348;0.8882
15.2248;8.4337;0.8753
15.2338;8.4337;0.9092
15.2248;8.4331;0.9341
15.2248;8.4354;0.9162
15.2158;8.4337;0.8893
15.2248;8.4354;0.8794
15.2248;8.4337;0.8581
15.2248;8.4289;0.8642
15.2068;8.4295;0.8978
15.1979;8.4289;0.8978
15.2158;8.4289;0.8911
15.2068;8.4289;0.9142
15.1979;8.4307;0.9363
15.2068;8.4307;0.9282
15.2248;8.4278;0.8796
15.2248;8.4295;0.8739
15.2158;8.4289;0.9167
15.2158;8.4301;0.9202
15.2248;8.4301;0.8487
15.2338;8.4295;0.826
15.2427;8.4295;0.8547
15.2427;8.4283;0.8621
15.2338;8.4272;0.8649
15.2248;8.4272;0.8824
15.2338;8.426;0.9006
15.2427;8.4248;0.8961
15.2427;8.426;0.8989
15.2517;8.4254;0.894
15.2696;8.4266;0.8898
15.2607;8.4248;0.8853
15.2696;8.423;0.8685
15.2607;8.4254;0.8733
15.2517;8.4248;0.9518
15.2248;8.4313;1.0483
15.2248;8.4337;1.0518
15.2158;8.4372;0.9806
15.2338;8.4413;0.9133
15.2248;8.4454;0.888
15.2248;8.4454;0.9034
15.2158;8.4478;0.9184
15.2338;8.4496;0.9152
15.2068;8.456;0.9115
15.1979;8.4602;0.901
15.2068;8.4619;0.8813
15.1979;8.4649;0.8945
15.1799;8.4672;0.9291
15.1889;8.4672;0.9256
15.1709;8.4667;0.8921
15.1979;8.4661;0.8784
15.1979;8.4655;0.8753
15.2068;8.469;0.8749
15.1979;8.472;0.8965
15.2158;8.4761;0.8975
15.2158;8.4767;0.8733
15.2068;8.4802;0.8669
15.2248;8.482;0.8833
15.2158;8.4849;0.8941
15.2068;8.4867;0.8644
15.2427;8.4861;0.8199
15.2517;8.4861;0.8143
15.2338;8.4861;0.8598
15.1979;8.4855;0.92
15.2068;8.4832;0.9151
15.2068;8.4832;0.9131
15.2158;8.4838;0.906
15.2158;8.482;0.8959
15.2068;8.4814;0.8918
15.2248;8.479;0.8526
15.2158;8.4814;0.8669
15.1889;8.4808;0.9072
15.1889;8.4802;0.938
15.1799;8.4808;0.8837
15.2068;8.479;0.8586
15.1979;8.4808;0.861
15.1889;8.4808;0.8431
15.2248;8.4826;0.8442
15.1979;8.4843;0.856
15.1979;8.4838;0.8879
15.1889;8.4832;0.863
15.1979;8.4843;0.8389
15.1889;8.4838;0.8858
15.1709;8.4743;0.9265
15.1799;8.4726;0.9136
15.2068;8.4761;0.8124
15.2248;8.4714;0.7506
15.2427;8.4737;0.7957
15.2248;8.472;0.9087
15.2158;8.4726;0.9336
15.2248;8.4678;0.8354
15.2338;8.4655;0.8018
15.2068;8.4667;0.9113
15.1709;8.4661;1.0734
15.162;8.4631;1.0776
15.1709;8.4608;0.9422
15.1979;8.4608;0.8495
15.1889;8.4625;0.84
