depth_m;temp_C;DO_mgL
4.4354;15.7788;10.6808
4.4354;15.7794;10.6831
4.4607;15.7788;10.6677
4.4776;15.7794;10.6631
4.4944;15.78;10.6751
4.5029;15.7788;10.655
4.5197;15.7788;10.667
4.5197;15.7788;10.6564
4.545;15.7794;10.6423
4.5788;15.7788;10.6463
4.5956;15.7794;10.6455
4.6125;15.7794;10.6453
4.6209;15.78;10.6414
4.6294;15.7788;10.6457
4.6631;15.7788;10.6341
4.6799;15.7788;10.6235
4.7221;15.7782;10.6108
4.7474;15.7788;10.61
4.7727;15.7788;10.6104
4.7896;15.7788;10.5974
4.798;15.7788;10.6051
4.8149;15.7794;10.5983
4.8064;15.7788;10.6088
4.8402;15.7794;10.6007
4.8992;15.7788;10.5621
4.9329;15.7788;10.559
4.9161;15.7782;10.5569
4.9245;15.7776;10.5524
4.9414;15.7776;10.555
4.9414;15.777;10.5682
4.9329;15.7776;10.549
4.9329;15.7776;10.5557
4.9414;15.7776;10.5578
4.9751;15.7782;10.547
5.0257;15.7776;10.5317
5.051;15.777;10.5145
5.0763;15.7782;10.5186
5.1016;15.7776;10.5085
5.1016;15.7782;10.5156
5.1269;15.7776;10.5115
5.1691;15.7782;10.4931
5.1691;15.7776;10.485
5.1859;15.7776;10.4891
5.2028;15.7776;10.4771
5.2028;15.7782;10.4918
5.2196;15.7776;10.49
5.2281;15.7776;10.474
5.2281;15.777;10.4849
5.2449;15.7776;10.4739
5.2618;15.7776;10.471
5.2871;15.7776;10.4708
5.2955;15.777;10.4718
5.3208;15.777;10.451
5.3124;15.777;10.4705
5.3293;15.7776;10.4601
5.3461;15.7776;10.4447
5.3714;15.777;10.4326
5.3883;15.7776;10.426
5.4136;15.777;10.4181
5.4052;15.7764;10.4268
5.4052;15.7764;10.4236
5.4136;15.7764;10.4273
5.4473;15.7764;10.4049
5.4473;15.7764;10.4081
5.4473;15.777;10.4087
5.4389;15.7764;10.4164
5.4473;15.7764;10.4098
5.4642;15.777;10.4059
5.5064;15.777;10.3887
5.5064;15.777;10.3871
5.5148;15.7776;10.3811
5.5232;15.7776;10.3881
5.5738;15.7782;10.371
5.5823;15.7776;10.3844
5.5907;15.7782;10.3703
5.5907;15.7776;10.379
5.6076;15.7776;10.3481
5.6413;15.7776;10.3387
5.6329;15.7788;10.3436
5.6582;15.7776;10.3386
5.6666;15.7782;10.324
5.6582;15.7782;10.3445
5.6666;15.7782;10.3058
5.7003;15.7782;10.319
5.7256;15.7788;10.3005
5.7256;15.7782;10.3129
5.7594;15.7776;10.302
5.7594;15.7782;10.2955
5.7762;15.7776;10.3071
5.8184;15.7776;10.2797
5.8353;15.7776;10.2795
5.8353;15.7782;10.2828
5.8521;15.7782;10.2821
5.8774;15.7788;10.2653
5.8774;15.7788;10.2649
5.9111;15.7782;10.2641
5.9196;15.7788;10.2604
5.9449;15.7788;10.2575
5.9533;15.7788;10.2703
5.9786;15.7788;10.2729
5.9955;15.7788;10.2648
6.0292;15.7794;10.2604
6.0461;15.7782;10.2523
6.0545;15.7794;10.2523
6.0714;15.7788;10.2447
6.0882;15.7794;10.2414
6.1135;15.7788;10.2423
6.1135;15.7794;10.2492
6.1473;15.7788;10.2321
6.1641;15.7782;10.2102
6.181;15.7782;10.2122
6.1894;15.7788;10.2106
6.2316;15.7788;10.2068
6.2569;15.7782;10.1849
6.2906;15.7782;10.1668
6.3075;15.7788;10.1688
6.3581;15.7776;10.1512
6.3665;15.7788;10.1369
6.3665;15.7782;10.1401
6.3665;15.7788;10.1553
6.3918;15.7788;10.1336
6.4171;15.7788;10.132
6.434;15.7788;10.1219
6.4677;15.7782;10.1244
6.4846;15.7788;10.1165
6.5183;15.7782;10.1091
6.5268;15.7794;10.1096
6.5689;15.7788;10.0811
6.5774;15.7788;10.0826
6.6195;15.7788;10.0762
6.6364;15.7782;10.0683
6.6448;15.7776;10.0751
6.6617;15.7782;10.0798
6.6701;15.7782;10.0473
6.687;15.7782;10.0645
6.687;15.7782;10.0626
6.7292;15.7776;10.0578
6.7376;15.7782;10.0493
6.7882;15.7776;10.033
6.8219;15.7776;10.0225
6.8557;15.777;10.0125
6.8725;15.777;10.0198
6.9063;15.7764;10.012
6.9316;15.777;9.999
6.9569;15.7764;9.9849
6.9822;15.7758;9.9688
7.0159;15.7764;9.974
7.0075;15.7764;9.9781
7.0412;15.7758;9.9594
7.0749;15.7752;9.9428
7.0918;15.7747;9.9173
7.134;15.7735;9.9275
7.1508;15.7664;9.9062
7.1593;15.7617;9.8667
7.1677;15.757;9.8039
7.1845;15.754;9.7459
7.2183;15.7511;9.6911
7.2183;15.7481;9.6304
7.2436;15.7417;9.5513
7.2604;15.7334;9.5079
7.2857;15.724;9.4666
7.3195;15.7146;9.4076
7.3363;15.7063;9.354
7.3616;15.701;9.3238
7.4038;15.6857;9.2316
7.4544;15.6704;9.1227
7.4881;15.6468;8.9479
7.4713;15.638;8.8488
7.4881;15.6309;8.7921
7.4966;15.6285;8.7469
7.4966;15.6291;8.7202
7.5303;15.6273;8.6863
7.5303;15.6262;8.6708
7.5303;15.6244;8.6636
7.5556;15.6209;8.6504
7.5725;15.6126;8.6442
7.5893;15.6103;8.6304
7.6062;15.6073;8.6585
7.6062;15.5997;8.6969
7.6315;15.5896;8.7202
7.6315;15.582;8.7657
7.6484;15.572;8.7996
7.6652;15.5602;8.8112
7.6905;15.5496;8.8221
7.7074;15.5378;8.8548
7.7243;15.5307;8.8618
7.7496;15.5254;8.8548
7.758;15.5183;8.861
7.7917;15.5142;8.8363
7.8086;15.5148;8.7984
7.817;15.5189;8.7339
7.8339;15.5183;8.6583
7.8508;15.5178;8.5251
7.8761;15.5148;8.3843
7.9014;15.5125;8.2491
7.9267;15.5113;8.019
7.9351;15.5107;7.7991
7.9604;15.5101;7.6055
7.9688;15.5101;7.4163
8.0026;15.5083;7.2257
8.0194;15.5077;7.0505
8.0363;15.5054;6.8773
8.0447;15.5048;6.6551
8.0532;15.5054;6.3142
8.07;15.5095;6.1808
8.0785;15.516;6.0912
8.0869;15.5236;6.0129
8.1038;15.5248;5.946
8.1038;15.5219;5.8913
8.1291;15.5189;5.8359
8.1544;15.5154;5.7968
8.1797;15.5089;5.7391
8.1797;15.4989;5.6736
8.1881;15.4942;5.5826
8.1965;15.4806;5.4675
8.2219;15.4482;5.3377
8.2387;15.4223;5.2201
8.2556;15.3734;5.1069
8.2472;15.3321;4.9199
8.2725;15.2868;4.7972
8.2893;15.2473;4.6841
8.3062;15.2208;4.552
8.3399;15.196;4.4087
8.3568;15.179;4.2724
8.3737;15.1542;4.1407
8.399;15.1259;4.0068
8.4243;15.0876;3.8595
8.4327;15.0641;3.7309
8.4496;15.0423;3.6143
8.4496;15.0287;3.5247
8.4411;15.004;3.4455
8.458;14.9916;3.3767
8.458;14.9627;3.3179
8.4833;14.9168;3.2003
8.5086;14.862;3.1145
8.517;14.8295;3.0356
8.517;14.796;2.9678
8.5255;14.763;2.9084
8.5339;14.7376;2.8546
8.5423;14.7176;2.8004
8.5508;14.6964;2.7311
8.5676;14.6746;2.6559
8.5929;14.6498;2.5771
8.5845;14.6298;2.487
8.5676;14.6068;2.3898
8.5845;14.5903;2.2797
8.5929;14.5821;2.1681
8.6182;14.5556;2.0532
8.6351;14.5349;1.9124
8.6435;14.5261;1.8441
8.6435;14.5137;1.779
8.6688;14.4931;1.7125
8.6688;14.4625;1.6336
8.6941;14.4389;1.5467
8.7026;14.4171;1.4626
8.7194;14.3918;1.3762
8.7447;14.3753;1.301
8.7447;14.3588;1.2452
8.7447;14.3429;1.2093
8.7447;14.3275;1.1779
8.7532;14.3146;1.1427
8.7532;14.2998;1.0939
8.77;14.2869;1.0307
8.7785;14.2692;0.9791
8.8122;14.248;0.9425
8.8206;14.2244;0.9149
8.8206;14.2038;0.8846
8.8459;14.1844;0.8408
8.8712;14.1631;0.8065
8.8712;14.1425;0.7841
8.8797;14.1219;0.7611
8.8712;14.0989;0.7443
8.8712;14.0742;0.7274
8.8965;14.0453;0.7175
8.8965;14.017;0.7076
8.9134;13.9993;0.6934
8.9218;13.9728;0.66
8.9303;13.9434;0.6092
8.9303;13.9033;0.5859
8.964;13.8526;0.5636
8.9893;13.7955;0.5157
8.9977;13.7666;0.4695
9.0062;13.7436;0.4239
9.0315;13.7124;0.3801
9.0736;13.6647;0.3471
9.0905;13.6051;0.3311
9.1327;13.5421;0.3318
9.1327;13.4908;0.3031
9.1748;13.4378;0.2718
9.1917;13.3818;0.2672
9.2254;13.3153;0.2778
9.2254;13.2475;0.2798
9.2339;13.1915;0.2797
9.2676;13.1285;0.2775
9.276;13.0595;0.2632
9.2929;12.9912;0.237
9.3013;12.9423;0.2129
9.3098;12.914;0.1996
9.3098;13.0195;0.1971
9.3098;13.0389;0.1883
9.3351;13.0283;0.1793
9.3519;12.9994;0.193
9.3519;12.9818;0.2106
9.3688;12.9658;0.234
9.3772;12.9287;0.2413
9.411;12.9122;0.2387
9.411;12.8698;0.2289
9.411;12.8415;0.2299
9.411;12.8009;0.2353
9.411;12.7708;0.2367
9.411;12.729;0.2333
9.4363;12.6901;0.2371
9.4447;12.6777;0.2492
9.4616;12.6642;0.2643
9.4616;12.5999;0.2741
9.4869;12.5339;0.2871
9.5206;12.4933;0.2873
9.5291;12.4385;0.2868
9.5459;12.4002;0.2832
9.5628;12.3613;0.3031
9.5797;12.3242;0.305
9.5881;12.2818;0.2942
9.605;12.2423;0.2901
9.6134;12.2111;0.2857
9.6387;12.1763;0.2874
9.6556;12.1286;0.2946
9.664;12.0826;0.296
9.6724;12.0384;0.2921
9.6977;11.9925;0.2914
9.723;11.953;0.2888
9.7399;11.9147;0.2843
9.7568;11.8864;0.2788
9.7568;11.8563;0.2924
9.7736;11.8304;0.3665
9.7821;11.8039;0.3945
9.7905;11.7839;0.3847
9.7821;11.7627;0.3707
9.7821;11.7456;0.3581
9.7989;11.7332;0.3434
9.8074;11.7173;0.3264
9.8242;11.6902;0.3064
9.8411;11.6619;0.2889
9.8495;11.6395;0.2738
9.8833;11.6195;0.2649
9.8833;11.6042;0.2663
9.9001;11.5859;0.287
9.9086;11.5753;0.313
9.917;11.5682;0.3105
9.917;11.5617;0.31
9.9423;11.5511;0.3321
9.9507;11.5399;0.3697
9.9676;11.5146;0.3932
9.9929;11.4946;0.3944
10.0098;11.4657;0.3802
10.0098;11.448;0.3667
10.0182;11.4303;0.3628
10.0182;11.4015;0.3724
10.0604;11.375;0.3889
10.0688;11.3514;0.397
10.0857;11.3231;0.3819
10.0941;11.2984;0.365
10.0857;11.2789;0.3708
10.1363;11.2489;0.3694
10.1531;11.2259;0.3731
10.1784;11.2058;0.3662
10.1869;11.1858;0.3574
10.2206;11.1564;0.35
10.2291;11.1234;0.3336
10.2291;11.1021;0.3254
10.2459;11.088;0.321
10.2628;11.0798;0.3108
10.2797;11.0768;0.2982
10.2881;11.0627;0.2809
10.3134;11.0538;0.2644
10.3218;11.0503;0.2495
10.3218;11.0479;0.2328
10.3471;11.0456;0.2293
10.3471;11.0462;0.2264
10.3556;11.0291;0.2273
10.3809;11.0167;0.2234
10.3977;11.0049;0.2195
10.3977;10.959;0.2128
10.4399;10.8995;0.2064
10.4399;10.8535;0.1959
10.4568;10.8223;0.1767
10.4568;10.7952;0.1629
10.4736;10.7698;0.1475
10.4989;10.7404;0.1341
10.5242;10.7162;0.1197
10.5411;10.6856;0.103
10.5664;10.6561;0.0935
10.5917;10.619;0.0849
10.6254;10.5925;0.0772
10.6339;10.5801;0.0738
10.6423;10.5701;0.0705
10.6592;10.5624;0.0686
10.6929;10.5524;0.0624
10.6929;10.5506;0.059
10.7182;10.5554;0.0562
10.7266;10.5689;0.0604
10.7351;10.5754;0.067
10.7266;10.5907;0.0756
10.7351;10.5748;0.0955
10.752;10.5347;0.1144
10.7688;10.507;0.1228
10.7688;10.4746;0.1238
10.7941;10.4493;0.1213
10.7857;10.4328;0.1176
10.8026;10.4216;0.1119
10.811;10.4086;0.108
10.8194;10.3933;0.1033
10.8363;10.3839;0.0962
10.8447;10.378;0.0947
10.87;10.3727;0.0937
10.8869;10.3527;0.0918
10.8953;10.3279;0.0918
10.8869;10.3079;0.1069
10.8953;10.2931;0.1281
10.9206;10.2672;0.146
10.9459;10.2395;0.1435
10.9797;10.2183;0.1392
10.9881;10.2042;0.1354
11.0134;10.193;0.1287
11.0218;10.1741;0.1277
11.0303;10.1653;0.1319
11.0471;10.1535;0.1272
11.0724;10.1346;0.1299
11.0809;10.1187;0.1337
11.0893;10.1105;0.135
11.1062;10.0899;0.1317
11.1315;10.0692;0.1218
11.1315;10.0539;0.1143
11.1483;10.0427;0.1091
11.1652;10.0333;0.1085
11.1821;10.028;0.1202
11.2074;10.0227;0.1272
11.2496;10.0068;0.128
11.2749;9.9862;0.1246
11.3086;9.9638;0.1133
11.3423;9.9343;0.0997
11.3761;9.9113;0.0912
11.3761;9.9001;0.0833
11.3676;9.8913;0.0777
11.4098;9.8795;0.0711
11.4267;9.8654;0.0655
11.452;9.8518;0.0594
11.4604;9.8418;0.0542
11.4857;9.8306;0.0533
11.511;9.8194;0.0486
11.5363;9.8059;0.0462
11.5616;9.7953;0.0453
11.5785;9.7823;0.0434
11.6038;9.7717;0.0415
11.6291;9.7546;0.0401
11.6544;9.7416;0.0382
11.6628;9.7322;0.0378
11.6966;9.7192;0.0359
11.6966;9.7092;0.0331
11.7134;9.7045;0.034
11.7303;9.6957;0.0335
11.7303;9.6916;0.0335
11.7556;9.6898;0.0321
11.7725;9.6874;0.034
11.7978;9.6798;0.033
11.8146;9.6686;0.0326
11.8399;9.6556;0.0316
11.8905;9.6256;0.0297
11.9074;9.6073;0.0311
11.9243;9.5996;0.0311
11.9411;9.592;0.0288
11.958;9.5873;0.0288
11.9749;9.5826;0.0301
12.0086;9.5761;0.0301
12.0255;9.5661;0.0296
12.0508;9.5513;0.031
12.0845;9.5336;0.0282
12.1014;9.5225;0.0291
12.1098;9.5118;0.03
12.1183;9.4995;0.0277
12.1436;9.4859;0.0264
12.152;9.4694;0.0282
12.1689;9.4588;0.03
12.1942;9.4529;0.0277
12.2195;9.4476;0.0295
12.2363;9.4411;0.035
12.2448;9.4317;0.0368
12.2532;9.4199;0.0336
12.2869;9.4052;0.0345
12.3038;9.3981;0.034
12.2954;9.3946;0.0345
12.3291;9.3869;0.0345
12.3544;9.371;0.0322
12.3882;9.3557;0.0317
12.4219;9.3398;0.033
12.4303;9.3286;0.0316
12.4472;9.3215;0.0271
12.4809;9.3074;0.0284
12.5062;9.2885;0.0284
12.5315;9.2732;0.0288
12.5568;9.2555;0.0279
12.5737;9.2449;0.0275
12.6159;9.2343;0.0292
12.6581;9.2261;0.0279
12.6665;9.2166;0.0283
12.6749;9.2084;0.0301
12.7171;9.2025;0.0278
12.7255;9.1948;0.0287
12.7424;9.1872;0.0301
12.7761;9.1801;0.0296
12.793;9.1707;0.035
12.8014;9.1683;0.0422
12.8099;9.1642;0.0445
12.8183;9.1565;0.0485
12.8352;9.1459;0.0584
12.8689;9.133;0.0665
12.8858;9.1194;0.071
12.8773;9.1124;0.071
12.9026;9.1094;0.0682
12.9026;9.1059;0.0655
12.9448;9.0964;0.0646
12.9533;9.0835;0.0641
12.9954;9.0705;0.0609
13.0039;9.057;0.0537
13.0292;9.0405;0.0492
13.0545;9.0263;0.0465
13.0798;9.0122;0.0433
13.0882;8.9986;0.0428
13.0966;8.9874;0.0401
13.0882;8.9827;0.0401
13.1219;8.9786;0.0383
13.1388;8.9745;0.0383
13.1641;8.9698;0.0365
13.1725;8.9633;0.0387
13.2063;8.9556;0.0409
13.2147;8.9521;0.0436
13.2147;8.9503;0.0481
13.2147;8.9456;0.0534
13.2485;8.9403;0.0538
13.24;8.935;0.0556
13.2738;8.9338;0.056
13.2738;8.9332;0.0578
13.2822;8.9321;0.0578
13.2991;8.9297;0.056
13.3075;8.9273;0.056
13.3244;8.922;0.0533
13.3244;8.912;0.052
13.3581;8.8985;0.0524
13.375;8.8943;0.0497
13.3834;8.8879;0.0466
13.4087;8.8767;0.043
13.434;8.869;0.0429
13.4509;8.8596;0.0416
13.4424;8.8519;0.0385
13.4424;8.8478;0.0367
13.4677;8.8448;0.038
13.4846;8.8407;0.0362
13.5015;8.8354;0.0349
13.5184;8.8313;0.0331
13.5352;8.8284;0.03
13.5521;8.8248;0.0357
13.5437;8.8225;0.0331
13.569;8.8195;0.0304
13.5774;8.8154;0.0291
13.5858;8.8124;0.0317
13.5943;8.8089;0.0313
13.6027;8.8065;0.0286
13.6196;8.8036;0.0304
13.6364;8.8007;0.0295
13.6533;8.7971;0.0294
13.6617;8.7959;0.0312
13.6702;8.7924;0.0281
13.6955;8.7883;0.0277
13.7039;8.7824;0.0299
13.7039;8.7824;0.0285
13.7376;8.7783;0.0276
13.7545;8.77;0.0263
13.7798;8.7653;0.0298
13.7967;8.7606;0.0294
13.8136;8.7565;0.028
13.822;8.7529;0.0271
13.8304;8.75;0.028
13.8389;8.7488;0.0289
13.8726;8.7459;0.028
13.881;8.747;0.0262
13.8726;8.7482;0.0245
13.8895;8.747;0.0275
13.881;8.7476;0.028
13.8895;8.7459;0.0253
13.9148;8.7394;0.0253
13.9569;8.7294;0.0284
13.9654;8.7223;0.0288
13.9822;8.7146;0.027
13.9738;8.7099;0.0288
13.9991;8.7081;0.0266
14.016;8.7052;0.0275
14.0244;8.7028;0.0283
14.0244;8.7017;0.0274
14.0497;8.6975;0.0266
14.0666;8.6958;0.0287
14.0497;8.6946;0.0288
14.0666;8.6905;0.0265
14.1088;8.6852;0.0265
14.1341;8.6793;0.0274
14.1762;8.6734;0.0287
14.1847;8.6657;0.0265
14.1847;8.6622;0.0282
14.21;8.6563;0.0269
14.2184;8.6539;0.0269
14.2268;8.6516;0.0269
14.2522;8.6492;0.0269
14.269;8.6492;0.0242
14.2775;8.6475;0.0295
14.2943;8.6439;0.029
14.3281;8.641;0.0268
14.3365;8.6351;0.0246
14.3534;8.631;0.0268
14.3702;8.6268;0.0268
14.3787;8.6274;0.0272
14.3787;8.628;0.0268
14.3955;8.6274;0.0259
14.4124;8.6251;0.0281
14.4124;8.6215;0.0277
14.4124;8.6198;0.0281
14.4293;8.6168;0.025
14.4377;8.6133;0.0268
14.4799;8.6103;0.028
14.4883;8.6062;0.0267
14.5052;8.6039;0.0254
14.5052;8.6015;0.0272
14.5136;8.6003;0.0267
14.5136;8.598;0.0259
14.5474;8.5938;0.0258
14.5558;8.5921;0.0276
14.5642;8.5885;0.0271
14.5811;8.585;0.0271
14.5811;8.5821;0.0271
14.6064;8.5756;0.0258
14.6317;8.5726;0.0275
14.6401;8.572;0.0284
14.657;8.5697;0.0271
14.6823;8.5638;0.0253
14.7076;8.5591;0.0262
14.7414;8.552;0.0283
14.7582;8.5485;0.027
14.7582;8.5449;0.0274
14.7835;8.5414;0.0266
14.792;8.5385;0.0261
14.8004;8.5343;0.0266
14.8004;8.5326;0.0261
14.8173;8.5314;0.0231
14.8173;8.5302;0.0265
14.8426;8.529;0.027
14.8679;8.5255;0.0265
14.8763;8.5214;0.0256
14.8847;8.5167;0.0269
14.9016;8.5143;0.0274
14.9185;8.5114;0.0273
14.9354;8.5078;0.0265
14.9691;8.5037;0.0265
14.9944;8.4984;0.0256
15.0113;8.4919;0.0256
15.0281;8.4872;0.026
15.0619;8.4819;0.0243
15.0703;8.4789;0.0264
15.1209;8.4707;0.0264
15.1209;8.4648;0.0247
15.1378;8.4566;0.0229
15.1631;8.4483;0.0263
15.18;8.4418;0.0255
15.1968;8.4365;0.0255
15.2221;8.4306;0.0259
15.2474;8.4253;0.0233
15.2559;8.4159;0.025
15.2559;8.4076;0.0267
15.2727;8.4029;0.0284
15.2896;8.3941;0.0288
15.3149;8.38;0.0322
15.3149;8.3723;0.0352
15.3149;8.3688;0.0361
15.3234;8.367;0.0369
15.3402;8.3658;0.0377
15.3402;8.3658;0.0365
15.3318;8.3652;0.0365
15.3234;8.3646;0.0373
15.3234;8.3635;0.0373
15.3318;8.364;0.0373
15.3149;8.3635;0.0356
15.3149;8.364;0.0356
15.3149;8.3635;0.0335
15.3234;8.3629;0.0348
15.3149;8.3629;0.0356
15.3234;8.3629;0.0331
15.3234;8.3629;0.0301
15.3149;8.3623;0.0309
15.3234;8.3629;0.0318
15.3149;8.3629;0.0309
15.3149;8.3629;0.0309
15.298;8.3623;0.0301
15.298;8.3629;0.0314
15.3149;8.3629;0.0305
15.3234;8.3623;0.0297
15.3234;8.3629;0.0279
15.3318;8.3629;0.0301
