depth_m;temp_C;DO_mgL
10.4149;9.7734;2.9898
10.4239;9.7651;2.9768
10.4598;9.7516;2.9639
10.4778;9.7474;2.9516
10.4598;9.7433;2.94
10.4419;9.741;2.9283
10.4419;9.741;2.9157
10.4598;9.7398;2.9043
10.4867;9.7368;2.8926
10.4957;9.7368;2.8811
10.4957;9.7327;2.8712
10.5047;9.7303;2.8618
10.4957;9.7303;2.8523
10.4957;9.7351;2.8428
10.4867;9.7227;2.8352
10.4867;9.7168;2.8271
10.4688;9.7144;2.8167
10.4778;9.7121;2.805
10.4778;9.7115;2.7917
10.5047;9.7256;2.7786
10.5406;9.7339;2.7665
10.5316;9.7309;2.7548
10.5316;9.7239;2.7451
10.5226;9.7186;2.7363
10.5316;9.715;2.7277
10.5406;9.7144;2.7185
10.5406;9.7115;2.7085
10.5675;9.7074;2.6949
10.5675;9.7044;2.6845
10.5765;9.7021;2.6748
10.5675;9.7085;2.6652
10.5496;9.715;2.6546
10.5406;9.715;2.6421
10.5496;9.7103;2.6301
10.5765;9.7021;2.6201
10.5765;9.7003;2.611
10.5675;9.6926;2.6027
10.5675;9.6932;2.5914
10.5855;9.6973;2.5789
10.6214;9.6873;2.567
10.6573;9.6802;2.5576
10.6393;9.6761;2.5486
10.6303;9.6726;2.5407
10.6393;9.669;2.5327
10.6752;9.6626;2.5294
10.6842;9.6543;2.5149
10.6842;9.6525;2.5041
10.6842;9.6496;2.4948
10.6932;9.649;2.4836
10.7021;9.6467;2.4732
10.7111;9.6437;2.4631
10.738;9.6431;2.4536
10.738;9.6408;2.4446
10.747;9.636;2.434
10.747;9.6319;2.4257
10.747;9.6284;2.4188
10.7739;9.6231;2.4109
10.7829;9.6243;2.403
10.7829;9.6201;2.3927
10.8098;9.6189;2.3842
10.8009;9.6119;2.3778
10.7919;9.6107;2.3694
10.8278;9.6107;2.3605
10.8278;9.606;2.3523
10.8278;9.6019;2.344
10.8278;9.6001;2.3363
10.8547;9.5977;2.3282
10.8637;9.5948;2.3202
10.8906;9.5912;2.3126
10.8996;9.5901;2.3045
10.8906;9.5877;2.293
10.9086;9.5848;2.2836
10.9265;9.5812;2.2763
10.9265;9.5795;2.2679
10.9086;9.5824;2.2592
10.9175;9.5783;2.2502
10.9175;9.5753;2.2429
10.9175;9.5742;2.2361
10.9175;9.5742;2.2286
10.9086;9.5712;2.2193
10.9175;9.5694;2.2115
10.9265;9.5683;2.2048
10.9355;9.5688;2.1993
10.9534;9.5659;2.1933
10.9804;9.5665;2.1851
10.9534;9.5659;2.1749
10.9534;9.5647;2.1668
10.9355;9.5641;2.1596
10.9624;9.5624;2.1529
10.9804;9.5612;2.1461
10.9804;9.5618;2.1386
10.9893;9.5582;2.132
11.0073;9.5565;2.1253
10.9893;9.5535;2.1179
11.0073;9.5535;2.1101
11.0522;9.547;2.1022
11.0522;9.5406;2.094
11.0432;9.5353;2.0871
11.0342;9.5341;2.0807
11.0701;9.5323;2.0736
11.0881;9.5264;2.0671
11.0791;9.5258;2.0609
11.0791;9.5211;2.0554
11.097;9.5223;2.0485
11.115;9.5187;2.0408
11.124;9.5182;2.0337
11.1329;9.5164;2.0256
11.1419;9.5146;2.0175
11.1419;9.514;2.0103
11.1509;9.5099;2.0037
11.1599;9.5099;1.9976
11.1509;9.5117;1.992
11.1599;9.5105;1.9859
11.1688;9.5087;1.9809
11.1688;9.5058;1.9756
11.1868;9.5022;1.9689
11.1778;9.5022;1.9634
11.1868;9.4999;1.9574
11.2047;9.494;1.9522
11.2047;9.4893;1.9514
11.2227;9.4863;1.9427
11.2227;9.4846;1.9339
11.2227;9.4828;1.9275
11.2406;9.4787;1.9212
11.2317;9.4745;1.9149
11.2317;9.4716;1.9085
11.2496;9.4675;1.9029
11.2496;9.4657;1.8978
11.2765;9.4633;1.8925
11.2765;9.4598;1.8868
11.2676;9.4569;1.8805
11.2586;9.4569;1.8723
11.2855;9.4557;1.8655
11.2855;9.4533;1.8601
11.2765;9.4539;1.8553
11.2855;9.4533;1.8495
11.3035;9.4539;1.842
11.3124;9.4486;1.8364
11.3304;9.4468;1.83
11.3483;9.4409;1.8234
11.3663;9.4356;1.8188
11.4022;9.4327;1.8132
11.3842;9.4333;1.8077
11.4022;9.4292;1.802
11.4291;9.4197;1.7963
11.447;9.4132;1.79
11.447;9.405;1.7849
11.465;9.402;1.7792
11.465;9.4026;1.7741
11.456;9.3967;1.7692
11.474;9.392;1.7646
11.474;9.3903;1.7602
11.4919;9.3879;1.7559
11.4829;9.385;1.7505
11.456;9.385;1.7443
11.456;9.385;1.7392
11.4919;9.3802;1.7336
11.5368;9.3685;1.7283
11.5458;9.3614;1.7227
11.5637;9.3573;1.7167
11.5906;9.3543;1.7114
11.6265;9.349;1.7078
11.6445;9.3425;1.7033
11.6624;9.3372;1.6983
11.6714;9.3337;1.694
11.6714;9.3278;1.6891
11.6894;9.3201;1.684
11.7073;9.316;1.6786
11.7432;9.3113;1.6737
11.7522;9.306;1.6687
11.7612;9.3013;1.6641
11.7612;9.2942;1.66
11.7701;9.2912;1.6556
11.7791;9.2883;1.6516
11.7701;9.2859;1.6479
11.7701;9.2842;1.6435
11.7881;9.2836;1.6377
11.7971;9.2818;1.6326
11.806;9.2806;1.6279
11.8329;9.2736;1.6234
11.8419;9.2653;1.6182
11.8509;9.2588;1.6129
11.8688;9.2541;1.608
11.9137;9.247;1.6038
11.9317;9.2388;1.5993
11.9317;9.2317;1.5947
11.9496;9.2223;1.5906
11.9765;9.214;1.5865
12.0214;9.2052;1.5827
12.0035;9.1981;1.5785
12.0124;9.1946;1.5752
12.0214;9.1904;1.5712
12.0304;9.1869;1.5669
12.0573;9.181;1.5629
12.0483;9.1793;1.5589
12.0573;9.1769;1.5548
12.0663;9.1763;1.5504
12.0663;9.1751;1.5463
12.0753;9.1745;1.5415
12.0753;9.1734;1.5364
12.0663;9.1757;1.5315
12.0842;9.1739;1.5274
12.0842;9.1734;1.5226
12.1291;9.1692;1.5186
12.156;9.1645;1.515
12.147;9.1622;1.5106
12.174;9.1616;1.5062
12.165;9.1592;1.5028
12.1381;9.1557;1.4988
12.1291;9.1551;1.494
12.165;9.1498;1.4897
12.2099;9.1403;1.4863
12.2188;9.1356;1.4827
12.2458;9.1303;1.4791
12.2547;9.1238;1.4755
12.2637;9.1174;1.472
12.2727;9.1085;1.4681
12.2996;9.1014;1.4646
12.3086;9.0967;1.4606
12.3086;9.0944;1.4566
12.3265;9.0867;1.453
12.3534;9.0773;1.4496
12.3714;9.072;1.4463
12.3624;9.0673;1.4434
12.3534;9.0655;1.4396
12.3624;9.0602;1.4357
12.4073;9.0525;1.4321
12.4252;9.0443;1.4283
12.4342;9.0443;1.4238
12.4252;9.0466;1.4203
12.4342;9.0337;1.4173
12.4432;9.0189;1.4143
12.4701;9.0119;1.4107
12.497;9.006;1.4075
12.497;8.9995;1.4042
12.506;8.9954;1.4009
12.524;8.9889;1.3977
12.515;8.9842;1.3944
12.5419;8.9806;1.3911
12.5599;8.9777;1.3877
12.5688;8.9741;1.3854
12.5868;8.9688;1.3821
12.5957;8.9671;1.3787
12.5778;8.9629;1.375
12.5957;8.96;1.3713
12.5868;8.9559;1.3684
12.5957;8.9512;1.3654
12.6406;8.9458;1.3625
12.6406;8.9441;1.3591
12.6496;8.9429;1.3563
12.6586;8.9429;1.3536
12.6675;8.94;1.3512
12.6586;8.937;1.3482
12.6586;8.9346;1.3448
12.6675;8.9317;1.3415
12.6586;8.9311;1.3384
12.6675;8.9288;1.3353
12.6855;8.9246;1.332
12.6945;8.9229;1.3289
12.6765;8.9217;1.3262
12.6945;8.9199;1.3225
12.7304;8.914;1.3195
12.7483;8.9069;1.3163
12.7662;8.9064;1.3132
12.7573;8.9058;1.3104
12.7483;8.9034;1.3077
12.7662;8.9022;1.3043
12.7752;8.8987;1.3017
12.8021;8.8963;1.2983
12.8111;8.8922;1.296
12.8201;8.8899;1.2933
12.8201;8.8857;1.2903
12.8201;8.8822;1.2876
12.847;8.8775;1.2846
12.856;8.8722;1.282
12.847;8.868;1.2794
12.856;8.861;1.2768
12.865;8.8551;1.2739
12.8919;8.8486;1.271
12.9098;8.8439;1.2683
12.9278;8.8344;1.2655
12.9457;8.8244;1.2623
12.9637;8.8144;1.2602
12.9726;8.8103;1.2572
12.9816;8.8003;1.2547
13.0085;8.7897;1.2523
13.0175;8.7832;1.2497
13.0265;8.7808;1.2466
13.0085;8.7779;1.2443
13.0265;8.7714;1.2417
13.0624;8.7655;1.2391
13.0714;8.7584;1.2369
13.0714;8.7502;1.2347
13.0893;8.7472;1.232
13.0983;8.746;1.2289
13.1072;8.7431;1.2266
13.1252;8.7384;1.2239
13.1162;8.7331;1.2216
13.1431;8.7242;1.2191
13.1701;8.7177;1.2165
13.1611;8.7177;1.2134
13.1611;8.713;1.2111
13.1521;8.7113;1.209
13.179;8.7095;1.2067
13.188;8.7036;1.2044
13.2329;8.6965;1.2022
13.2329;8.6847;1.2008
13.2508;8.6806;1.1985
13.2598;8.6771;1.1954
13.3047;8.6712;1.1935
13.3226;8.6612;1.1917
13.3406;8.6506;1.1899
13.3406;8.6464;1.1897
13.3495;8.6311;1.1866
13.4034;8.6152;1.1846
13.4303;8.5957;1.2103
13.4572;8.5834;1.1957
13.4662;8.5792;1.1843
13.4841;8.5722;1.1789
13.5021;8.5545;1.1755
13.5111;8.535;1.173
13.52;8.5215;1.1705
13.538;8.5103;1.1677
13.538;8.5038;1.1665
13.5559;8.4955;1.1629
13.5918;8.4879;1.1606
13.6098;8.4796;1.1581
13.6367;8.472;1.1555
13.6277;8.4631;1.1533
13.6546;8.4572;1.151
13.6726;8.4531;1.1487
13.6815;8.4513;1.1463
13.6995;8.4443;1.1444
13.7444;8.4401;1.1427
13.7533;8.4366;1.14
13.7533;8.4372;1.1372
13.7713;8.4366;1.1351
13.7802;8.4337;1.1334
13.7892;8.4331;1.1314
13.7892;8.4325;1.1293
13.8072;8.4313;1.1268
13.8072;8.4307;1.1244
13.8341;8.4301;1.1223
13.87;8.4295;1.1199
13.8969;8.4295;1.1178
13.8879;8.4295;1.116
13.8969;8.4289;1.1161
13.9238;8.4289;1.1129
13.9328;8.4307;1.1101
13.9597;8.4283;1.1073
13.9777;8.4301;1.1048
13.9597;8.4289;1.1027
13.9777;8.4295;1.1006
13.9956;8.4283;1.0989
13.9956;8.4289;1.0968
14.0046;8.4313;1.095
14.0135;8.4295;1.0933
14.0494;8.4319;1.0911
14.0674;8.4301;1.0887
14.1122;8.4319;1.0869
14.1302;8.4313;1.0848
14.1571;8.4301;1.0824
14.1392;8.4331;1.0802
14.1302;8.4331;1.0781
14.1481;8.4331;1.0767
14.1661;8.4301;1.0747
14.193;8.4289;1.0726
14.2379;8.4266;1.0709
14.2648;8.423;1.0689
14.2648;8.4171;1.067
14.2468;8.4136;1.0653
14.2468;8.4059;1.0641
14.2827;8.3918;1.062
14.3276;8.3853;1.0608
14.3545;8.3782;1.0595
14.3635;8.3747;1.0579
14.3814;8.3765;1.0557
14.3635;8.3771;1.0543
14.3545;8.3765;1.0536
14.3725;8.3753;1.0537
14.3904;8.3765;1.0505
14.4263;8.3718;1.0478
14.4173;8.3724;1.0453
14.4263;8.37;1.044
14.4263;8.37;1.0415
14.4442;8.3682;1.0395
14.4353;8.3641;1.0378
14.4532;8.3612;1.0368
14.4353;8.3588;1.0351
14.4263;8.3558;1.0338
14.4084;8.3558;1.0313
14.4532;8.3541;1.0296
14.4532;8.3558;1.0278
14.4442;8.357;1.0264
14.4353;8.3535;1.0247
14.4353;8.3535;1.023
14.4442;8.3511;1.0209
14.4353;8.3517;1.0192
14.4442;8.3494;1.0178
14.4353;8.3517;1.0157
14.4263;8.35;1.0143
14.4173;8.35;1.0132
14.4353;8.3488;1.0115
14.4353;8.3517;1.01
14.4173;8.35;1.0087
14.4353;8.3511;1.0065
14.4442;8.3505;1.0052
14.4532;8.35;1.0034
14.4532;8.3488;1.0017
14.4353;8.3494;1.0006
14.4263;8.3494;0.9985
14.4084;8.3488;0.9968
14.4173;8.35;0.9953
14.4263;8.3488;0.9936
14.3994;8.35;0.9925
14.4084;8.3494;0.9908
14.4263;8.35;0.989
14.4084;8.3488;0.9877
14.4084;8.3476;0.9863
14.4173;8.3517;0.9841
14.4173;8.3511;0.9827
14.4353;8.35;0.9813
14.4263;8.35;0.9796
14.3994;8.3511;0.9781
14.3994;8.3523;0.9767
14.3994;8.35;0.975
14.4353;8.3482;0.9736
14.4263;8.35;0.9718
14.4353;8.3494;0.9701
14.4353;8.3494;0.9687
14.4442;8.3488;0.9673
14.4442;8.3488;0.9666
14.4532;8.3482;0.9649
14.4622;8.3494;0.9631
14.4712;8.3476;0.9617
14.4712;8.35;0.9606
14.4891;8.3488;0.9589
14.4981;8.347;0.9579
14.525;8.3423;0.9562
14.525;8.3388;0.9552
14.5071;8.3405;0.9538
14.5071;8.3417;0.9527
14.5071;8.3405;0.951
14.516;8.3376;0.9497
14.525;8.337;0.9486
14.5699;8.3376;0.9472
14.5788;8.337;0.9462
14.5878;8.3346;0.9445
14.6058;8.3352;0.9434
14.6237;8.3358;0.9427
14.6327;8.3335;0.942
14.6147;8.3299;0.941
14.6058;8.3305;0.94
14.6147;8.327;0.938
14.6596;8.3223;0.9367
14.6327;8.3205;0.9353
14.6506;8.3211;0.9335
14.6506;8.3193;0.9325
14.6686;8.3193;0.9311
14.6865;8.3181;0.9297
14.7134;8.3169;0.9287
14.7314;8.3158;0.9277
14.7403;8.3164;0.9262
14.7852;8.3187;0.9251
14.7942;8.3158;0.9238
14.7852;8.3181;0.9227
14.8031;8.3181;0.9213
14.8211;8.3169;0.9203
14.8301;8.3205;0.9191
14.839;8.3181;0.9181
14.857;8.3175;0.9167
14.866;8.3199;0.916
14.8929;8.3187;0.9146
14.9108;8.3193;0.9135
14.9288;8.3175;0.9143
14.9557;8.3175;0.9136
14.9826;8.3175;0.9108
15.0005;8.3146;0.9094
15.0185;8.3152;0.908
15.0544;8.314;0.907
15.0813;8.3116;0.9056
15.0903;8.3116;0.9046
15.0903;8.3111;0.9032
15.0992;8.3093;0.9022
15.0813;8.3069;0.9015
15.0992;8.3063;0.9005
15.1172;8.3063;0.8994
15.1262;8.3052;0.8984
15.162;8.3075;0.8969
15.162;8.3057;0.8959
15.171;8.3052;0.8949
15.189;8.3046;0.8938
15.1979;8.3034;0.8928
15.2159;8.2987;0.8919
15.2338;8.2981;0.8908
15.2607;8.2946;0.8895
15.2697;8.291;0.8885
15.2787;8.2881;0.8875
15.2877;8.2851;0.8865
15.3056;8.2828;0.8859
15.3235;8.2828;0.8845
15.3146;8.2804;0.8842
15.3146;8.2798;0.8824
15.3325;8.2786;0.8817
15.3505;8.2763;0.8807
15.3774;8.2722;0.8798
15.4043;8.261;0.8793
15.4133;8.258;0.8783
15.4402;8.2509;0.8777
15.4581;8.2427;0.8772
15.4671;8.2368;0.8766
15.494;8.2303;0.8757
15.494;8.2256;0.8747
15.512;8.2226;0.8737
15.5209;8.2067;0.8736
15.512;8.2026;0.8728
15.4133;8.2568;0.8695
15.3864;8.2592;0.8684
15.3684;8.2657;0.8672
15.3594;8.2698;0.8668
15.3774;8.2722;0.8657
15.3684;8.2716;0.865
15.3684;8.2716;0.8643
15.3684;8.2739;0.8632
15.3684;8.271;0.8626
15.3684;8.2727;0.8618
15.3774;8.2727;0.8611
15.3864;8.2716;0.8601
15.3684;8.271;0.8594
15.3594;8.2716;0.8587
15.3774;8.2692;0.8573
15.3953;8.2698;0.8563
15.3864;8.2698;0.8559
15.3774;8.2674;0.8549
15.3774;8.2668;0.8539
15.3774;8.2639;0.8529
15.3864;8.2663;0.8518
15.3953;8.2651;0.8511
15.3953;8.2663;0.8496
15.4043;8.2663;0.8489
15.3864;8.2645;0.8483
15.3864;8.2657;0.8472
15.4043;8.2645;0.8462
15.4043;8.2651;0.8447
15.4043;8.2633;0.8441
15.4133;8.2633;0.8434
15.4133;8.2615;0.8424
15.3864;8.2615;0.8413
15.3864;8.261;0.8406
15.3774;8.2633;0.8402
15.3864;8.2627;0.8392
15.3953;8.2627;0.8378
15.3864;8.261;0.8371
15.3774;8.2627;0.836
15.4043;8.2627;0.8353
15.3953;8.2633;0.8346
15.4043;8.2633;0.8342
15.3864;8.2639;0.8332
15.3864;8.2645;0.8321
15.3953;8.2657;0.831
15.3953;8.2645;0.8307
15.3953;8.2639;0.8296
15.3864;8.2633;0.8293
15.4043;8.2621;0.8279
15.4043;8.2598;0.8273
15.3953;8.258;0.8266
15.3953;8.2574;0.8252
15.3953;8.2574;0.8249
15.4043;8.2551;0.8238
15.3953;8.2556;0.8235
15.3953;8.2568;0.8228
15.4043;8.2556;0.8217
15.4222;8.2556;0.821
15.4312;8.2551;0.82
15.4402;8.2545;0.8193
15.4402;8.2533;0.8183
15.4222;8.2521;0.8176
15.4312;8.2545;0.8168
15.4312;8.2539;0.8165
15.4222;8.2521;0.8155
15.4312;8.2533;0.8151
15.4312;8.2527;0.8144
15.4222;8.2527;0.8137
15.4222;8.2527;0.813
15.4312;8.2545;0.8122
15.4133;8.2551;0.8119
15.4043;8.2556;0.8115
15.4222;8.2539;0.8109
15.4043;8.2521;0.8109
15.3864;8.2521;0.8102
15.4222;8.2545;0.8087
15.4222;8.2545;0.8077
15.4402;8.2533;0.807
15.4492;8.2527;0.8063
15.4222;8.2533;0.8059
15.4312;8.2533;0.8052
15.4222;8.2533;0.8045
15.4402;8.2521;0.8038
15.4222;8.2527;0.8031
15.4312;8.2515;0.8025
15.4222;8.2551;0.8017
15.4222;8.2521;0.8007
15.4402;8.2533;0.8
15.4133;8.2527;0.7993
15.4312;8.2533;0.7989
15.4133;8.2503;0.7979
15.4043;8.2527;0.7975
15.4222;8.2533;0.7968
15.4222;8.2527;0.7965
15.4133;8.2533;0.7961
15.4133;8.2533;0.795
15.4133;8.2533;0.7943
15.4133;8.2551;0.7939
15.4043;8.2551;0.7932
15.3953;8.2568;0.7925
15.4133;8.258;0.7925
15.4222;8.2568;0.7914
15.4312;8.2556;0.7908
15.4222;8.2592;0.7903
15.4222;8.2598;0.7896
15.4043;8.2621;0.7885
15.3953;8.2604;0.7882
15.4043;8.2604;0.7879
15.4133;8.2615;0.7875
15.3953;8.2621;0.7868
15.4222;8.2639;0.7857
15.4222;8.2621;0.7854
15.4043;8.2615;0.7847
15.3953;8.2615;0.7847
15.4222;8.261;0.784
15.4133;8.2627;0.7832
15.4133;8.2633;0.7825
15.4133;8.2627;0.7822
15.4133;8.261;0.7815
15.4312;8.2604;0.7812
15.4222;8.2586;0.7805
15.4312;8.258;0.7798
15.4222;8.2568;0.7791
15.4133;8.258;0.7788
15.3953;8.2592;0.778
15.3953;8.2598;0.7773
15.3953;8.258;0.777
15.4133;8.2574;0.776
15.4222;8.2539;0.7757
15.3953;8.2551;0.775
15.3864;8.258;0.7742
15.4043;8.2562;0.7742
15.4043;8.2556;0.7735
15.4133;8.2568;0.7732
15.4222;8.258;0.7721
15.4043;8.2586;0.7721
15.4133;8.2586;0.7714
15.4043;8.258;0.7707
15.4043;8.2604;0.7703
15.4133;8.261;0.7703
15.4043;8.2633;0.7695
15.4043;8.2627;0.7692
15.4312;8.2633;0.7685
15.4312;8.2627;0.7681
15.4222;8.2621;0.7674
15.4222;8.2604;0.7671
15.4312;8.2592;0.7664
15.4222;8.2551;0.7658
15.4043;8.2539;0.7655
15.4222;8.2533;0.7651
15.4222;8.2539;0.7644
15.4222;8.2545;0.7641
15.4222;8.2533;0.7634
15.4402;8.2545;0.763
15.4492;8.2533;0.7623
15.4492;8.2545;0.7616
15.4312;8.2556;0.7609
15.4312;8.2556;0.7605
15.4222;8.2551;0.7598
15.4043;8.2545;0.7595
15.4312;8.2556;0.7595
15.4222;8.2556;0.7588
15.4402;8.2545;0.7581
15.4402;8.2545;0.7577
15.4492;8.2539;0.7574
15.4402;8.2533;0.7567
15.4133;8.2509;0.7564
15.4043;8.2503;0.7557
15.4043;8.2515;0.7553
15.4402;8.2509;0.7546
15.4581;8.2474;0.7543
15.4581;8.2498;0.7539
15.4402;8.2503;0.7536
15.4222;8.2498;0.7529
15.4312;8.2509;0.7525
15.4402;8.2509;0.7522
15.4402;8.2503;0.7515
15.4312;8.2521;0.7511
15.4222;8.2556;0.7507
15.4581;8.2556;0.75
15.4492;8.2562;0.7496
15.4222;8.2562;0.7492
15.4133;8.2574;0.7485
15.4222;8.2568;0.7478
15.4222;8.2574;0.7475
15.4402;8.2562;0.7471
15.4043;8.2574;0.7468
15.4043;8.2562;0.7464
15.4133;8.2574;0.7457
15.4043;8.2562;0.745
15.4133;8.2562;0.7447
15.4402;8.2562;0.7443
15.4312;8.2539;0.744
15.4222;8.2562;0.7433
15.4402;8.2533;0.743
15.4402;8.2527;0.7426
15.4312;8.2515;0.7423
15.4402;8.2509;0.742
15.4402;8.2509;0.7416
15.4402;8.2503;0.7409
15.4312;8.2498;0.7406
15.4492;8.2486;0.7399
15.4312;8.2503;0.7399
15.4402;8.2509;0.7391
15.4492;8.2515;0.7391
15.4492;8.2509;0.7381
15.4133;8.2515;0.7381
15.4043;8.2574;0.7373
15.4222;8.2562;0.7369
15.4492;8.258;0.7369
15.4581;8.2568;0.7362
15.4492;8.2539;0.7359
15.4492;8.2515;0.7356
15.4581;8.2509;0.7353
15.4402;8.2474;0.7353
15.4761;8.2498;0.7346
15.4671;8.2462;0.7343
15.4581;8.2468;0.7336
15.4492;8.2486;0.7332
15.4581;8.248;0.7329
15.4761;8.2474;0.7325
15.494;8.2445;0.7322
15.494;8.2391;0.732
15.485;8.2421;0.7312
15.485;8.2456;0.7308
15.503;8.2427;0.7308
15.503;8.2415;0.7305
15.4761;8.2415;0.7298
15.4761;8.2421;0.7294
15.4761;8.2427;0.7291
15.4761;8.2409;0.7284
15.503;8.2391;0.7284
15.485;8.2374;0.7281
15.4671;8.2409;0.7277
15.4761;8.2403;0.727
15.494;8.238;0.7267
15.485;8.2356;0.7264
15.485;8.2344;0.7261
15.4671;8.2338;0.7257
15.4761;8.235;0.7253
15.4761;8.2362;0.725
15.494;8.235;0.7246
15.4761;8.2344;0.7243
15.4581;8.2344;0.7239
15.4581;8.235;0.7236
15.4671;8.2338;0.7232
15.4671;8.235;0.7229
15.485;8.2315;0.7226
15.494;8.2303;0.7223
15.485;8.2303;0.7219
15.485;8.2327;0.7219
15.485;8.2321;0.7212
15.494;8.2303;0.7208
15.4761;8.2338;0.7204
15.485;8.2356;0.7204
15.4761;8.2368;0.7197
15.4761;8.2386;0.7193
15.4581;8.2391;0.7193
15.4492;8.2391;0.7186
15.4581;8.2397;0.7182
15.4492;8.2409;0.7178
15.4492;8.2421;0.7178
15.4581;8.2433;0.7171
15.4581;8.245;0.7171
15.4402;8.2439;0.7164
15.4402;8.2433;0.7164
15.4402;8.2439;0.7164
15.4492;8.2468;0.716
15.4581;8.2468;0.7153
15.4671;8.2468;0.7149
15.4761;8.248;0.7149
15.4761;8.2486;0.7142
15.4581;8.2486;0.7138
15.4761;8.2468;0.7139
15.4671;8.2474;0.7135
15.503;8.2456;0.7135
15.4761;8.2486;0.7131
15.4492;8.2474;0.7128
15.4402;8.2492;0.7124
15.4671;8.2474;0.7118
15.4671;8.2462;0.7114
15.4492;8.248;0.7114
15.4402;8.2492;0.711
15.4222;8.2498;0.7103
15.4402;8.2503;0.7103
15.4492;8.2509;0.7103
15.4671;8.2474;0.7096
15.4671;8.2492;0.7089
15.4581;8.2492;0.7086
15.4671;8.2498;0.7086
15.4581;8.2503;0.7082
15.4761;8.2474;0.7075
15.4761;8.2409;0.7076
15.485;8.2445;0.7072
15.4671;8.2474;0.7068
15.4761;8.2462;0.7069
15.4761;8.245;0.7065
15.485;8.2445;0.7062
15.485;8.248;0.7058
15.485;8.2486;0.7054
15.494;8.2486;0.7054
15.494;8.248;0.7047
15.494;8.248;0.7044
15.494;8.248;0.704
15.4761;8.248;0.704
15.4761;8.2509;0.7036
15.4761;8.2521;0.7032
15.494;8.2503;0.7033
15.4761;8.2521;0.7025
15.4761;8.2527;0.7025
15.4671;8.2527;0.7018
15.4761;8.2545;0.7018
15.494;8.2539;0.7014
15.4761;8.2533;0.7011
15.4581;8.2539;0.7011
15.4492;8.2545;0.7011
15.4402;8.2574;0.7007
15.4492;8.2568;0.7003
15.4581;8.2568;0.7003
15.4581;8.2551;0.7
15.4492;8.2568;0.6993
15.4581;8.2574;0.6993
15.4581;8.2568;0.6989
15.485;8.2539;0.6986
15.4761;8.2515;0.6983
15.4581;8.2509;0.6983
15.4492;8.2521;0.698
15.4761;8.2509;0.6976
15.512;8.2498;0.6976
15.503;8.2498;0.6969
15.4671;8.2503;0.6966
15.4671;8.2498;0.6966
15.485;8.2474;0.6963
15.494;8.2498;0.6959
15.485;8.2486;0.6959
15.4581;8.2503;0.6955
15.485;8.2515;0.6955
15.4761;8.2498;0.6948
15.4671;8.2509;0.6945
15.4671;8.2503;0.6945
15.485;8.2498;0.6938
15.485;8.2503;0.6938
15.512;8.2492;0.6934
15.494;8.2492;0.6931
15.494;8.2498;0.6927
15.485;8.2515;0.6923
15.494;8.2503;0.692
15.4671;8.2509;0.692
15.4671;8.2492;0.6913
15.4671;8.2492;0.6913
15.4761;8.2486;0.691
15.485;8.2515;0.6909
15.485;8.2515;0.6906
15.512;8.2509;0.6906
15.503;8.2509;0.6906
15.503;8.2515;0.6902
15.494;8.2509;0.6902
15.494;8.2515;0.6895
15.485;8.2509;0.6895
15.503;8.2498;0.6892
15.494;8.2509;0.6888
15.4671;8.2521;0.6885
15.485;8.2503;0.6888
15.5209;8.2468;0.6882
15.5389;8.2368;0.6884
